date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:46:59	25856/25856	---M--	200	added ('OK')	image/jpeg	etag:%226a0916-6500-555e937b67a80%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0222-150x150.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0222-150x150.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:47:00	318719/318719	---M--	200	added ('OK')	image/jpeg	etag:%226a0910-4dcff-555e8e3e89f00%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0043.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0043.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:47:01	2351/2351	---MCZ	200	added ('OK')	application/json	date:Sat,%2024%20Feb%202018%2021:46:56%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Frealizacje%2Fklimatyzacja%2F	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed2d96.json	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:47:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2024%20Feb%202018%2021:46:57%20GMT	http://www.hmk.net.pl/?p=11	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/index5757.html	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:47:02	2484/2484	---MCZ	200	added ('OK')	text/xml	date:Sat,%2024%20Feb%202018%2021:46:58%20GMT	http://www.hmk.net.pl/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.hmk.net.pl%2Frealizacje%2Fklimatyzacja%2F&format=xml	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-json/oembed/1.0/embed7c8c	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:47:05	17517/17517	---M--	200	added ('OK')	image/jpeg	etag:%226a08fa-446d-5563ac8a67f80%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/2.-mini-450x270.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/2.-mini-450x270.jpg	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:47:06	41631/41631	---M--	200	added ('OK')	image/jpeg	etag:%226a08fb-a29f-5563ac8973d40%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/2.-mini.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/2.-mini.jpg	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:47:10	23435/23435	---M--	200	added ('OK')	image/jpeg	etag:%226a08e0-5b8b-555eb03530040%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/1.-150x150.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/1.-150x150.jpg	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:47:36	271759/271759	---M--	200	added ('OK')	image/jpeg	etag:%226a091a-4258f-555e937b67a80%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0222.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/IMG_0222.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:47:40	21393/21393	---M--	200	added ('OK')	image/jpeg	etag:%226a08f5-5391-555eb0380c700%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/2.-150x150.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/2.-150x150.jpg	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:47:51	665828/665828	---M--	200	added ('OK')	image/jpeg	etag:%226a0906-a28e4-555e8e3d95cc0%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/20170310_152458.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/20170310_152458.jpg	(from http://www.hmk.net.pl/realizacje/chlodnictwo/)
21:47:52	9533/9533	---M--	200	added ('OK')	image/jpeg	etag:%226a0908-253d-555eb03ae8dc0%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/3.-150x150.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/3.-150x150.jpg	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:48:31	234268/234268	---M--	200	added ('OK')	image/jpeg	etag:%226a0901-3931c-555e8e3bad840%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/20160803_112716.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/20160803_112716.jpg	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:48:36	32446/32446	---M--	200	added ('OK')	image/jpeg	etag:%226a08fe-7ebe-555e8e3ca1a80%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/20160803_112716-150x150.jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/20160803_112716-150x150.jpg	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:49:32	1002877/1002877	---M--	200	added ('OK')	image/jpeg	etag:%226a08fc-f4d7d-555eb037184c0%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/2..jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/2..jpg	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:50:22	1636713/1636713	---M--	200	added ('OK')	image/jpeg	etag:%226a08ee-18f969-555eb0343be00%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/1..jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/1..jpg	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
21:50:36	1783634/1783634	---M--	200	added ('OK')	image/jpeg	etag:%226a090b-1b3752-555eb039f4b80%22	http://www.hmk.net.pl/wp-content/uploads/2015/11/3..jpg	C:/Users/Administrator/Desktop/hmk/hmk/www.hmk.net.pl/wp-content/uploads/2015/11/3..jpg	(from http://www.hmk.net.pl/realizacje/klimatyzacja/)
